timestamp,east,north,n,rmsp,station,vx,vy,v,v_30d,vx_30d,vy_30d
1/11/2011,-178910.6401,-610613.2313,5760,0.0019,gz01,,,,337.4966316,261.9030566,-212.8632549
1/12/2011,-178909.9231,-610613.8141,5760,0.0019,gz01,261.9030566,-212.8632549,337.4966316,357.3808207,276.7286603,-226.1448251
1/13/2011,-178909.4279,-610614.2108,5760,0.002,gz01,180.856126,-144.9116536,231.7505678,368.412258,283.6336207,-235.1160586
1/14/2011,-178908.5886,-610614.9098,5760,0.002,gz01,306.5553378,-255.3064355,398.9455491,360.619359,277.7170879,-230.0424385
1/15/2011,-178907.7904,-610615.5653,5760,0.0019,gz01,291.5542641,-239.4263954,377.2650099,352.8264601,271.800555,-224.9688184
1/16/2011,-178907.2916,-610615.9713,5760,0.002,gz01,182.1729483,-148.2994331,234.9036078,360.619359,277.7170879,-230.0424385
1/17/2011,-178906.7605,-610616.417,5760,0.0019,gz01,193.9857044,-162.792499,253.2426726,368.412258,283.6336207,-235.1160586
1/18/2011,-178905.8084,-610617.1973,5760,0.0019,gz01,347.7508239,-285.0026836,449.618911,360.619359,277.7170879,-230.0424385
1/19/2011,-178905.2719,-610617.6536,5760,0.0019,gz01,195.9564363,-166.6493613,257.2371174,368.412258,283.6336207,-235.1160586
1/20/2011,-178904.3224,-610618.4381,5760,0.0019,gz01,346.809389,-286.5304611,449.8627095,360.619359,277.7170879,-230.0424385
1/21/2011,-178903.5166,-610619.1127,5760,0.0019,gz01,294.3205954,-246.395081,383.8426094,368.412258,283.6336207,-235.1160586
1/22/2011,-178902.9877,-610619.5645,5760,0.002,gz01,193.1762142,-165.0240235,254.0668772,360.619359,277.7170879,-230.0424385
1/23/2011,-178902.1303,-610620.2733,5760,0.0019,gz01,313.1699155,-258.8929842,406.3261907,352.8264601,271.800555,-224.9688184
1/24/2011,-178901.6021,-610620.7114,5760,0.0019,gz01,192.918402,-160.0210529,250.6476555,360.619359,277.7170879,-230.0424385
1/25/2011,-178900.7559,-610621.3994,5760,0.0019,gz01,309.0827175,-251.2852444,398.3420645,366.2778934,282.7861344,-232.7906729
1/26/2011,-178900.2865,-610621.7859,5760,0.0019,gz01,171.4513859,-141.1736345,222.0936127,359.5521767,277.2933447,-228.8797456
1/27/2011,-178899.2742,-610622.6124,5760,0.0019,gz01,369.7379567,-301.8821241,477.3248092,359.5521767,277.2933447,-228.8797456
1/28/2011,-178898.4977,-610623.2561,5760,0.0019,gz01,283.6336207,-235.1160586,368.412258,367.3450757,283.2098776,-233.9533658
1/29/2011,-178897.7535,-610623.872,5760,0.002,gz01,271.800555,-224.9688184,352.8264601,361.7812501,279.0773973,-230.2201923
1/30/2011,-178897.2658,-610624.2813,5760,0.0019,gz01,178.1519108,-149.480717,232.5566341,355.0555334,273.5846076,-226.309265
1/31/2011,-178896.4765,-610624.9294,5760,0.0019,gz01,288.2981073,-236.7212556,373.0318371,355.0555334,273.5846076,-226.309265
2/1/2011,-178895.6945,-610625.578,5760,0.0019,gz01,285.6193129,-236.8962416,371.0771094,361.7812501,279.0773973,-230.2201923
2/2/2011,-178895.1494,-610626.0333,5760,0.002,gz01,199.1003981,-166.299261,259.4155213,355.0555334,273.5846076,-226.309265
2/3/2011,-178894.2726,-610626.7579,5760,0.002,gz01,320.2238442,-264.659948,415.4373581,361.7812501,279.0773973,-230.2201923
2/4/2011,-178893.7376,-610627.2133,5760,0.0021,gz01,195.4417373,-166.3347351,256.6412219,361.7812501,279.0773973,-230.2201923
2/5/2011,-178892.8561,-610627.9374,5760,0.0019,gz01,321.9669977,-264.4888742,416.6738679,358.5043896,276.3046402,-228.4319223
2/6/2011,-178892.3284,-610628.3672,5760,0.002,gz01,192.7439393,-156.9638557,248.571676,358.5043896,276.3046402,-228.4319223
2/7/2011,-178891.7585,-610628.8341,5760,0.0018,gz01,208.1331661,-170.5393143,269.0781904,355.0555334,273.5846076,-226.309265
2/8/2011,-178890.7826,-610629.6313,5760,0.0018,gz01,356.453391,-291.1780523,460.2647913,358.5043896,276.3046402,-228.4319223
2/9/2011,-178890.0084,-610630.2686,5760,0.0018,gz01,282.7861344,-232.7906729,366.2778934,355.0555334,273.5846076,-226.309265
2/10/2011,-178889.278,-610630.8612,5760,0.0018,gz01,266.7805567,-216.4542923,343.546687,358.5043896,276.3046402,-228.4319223
2/11/2011,-178888.6522,-610631.3745,5760,0.0019,gz01,228.5673894,-187.4816994,295.6221222,356.5022863,274.7164046,-227.2108517
2/12/2011,-178887.8604,-610632.0309,5760,0.0019,gz01,289.1844577,-239.7509893,375.6436975,356.5022863,274.7164046,-227.2108517
2/13/2011,-178887.1065,-610632.6542,5760,0.0018,gz01,275.3686602,-227.6497117,357.2846068,356.5022863,274.7164046,-227.2108517
2/14/2011,-178886.6244,-610633.045,5760,0.0019,gz01,176.1063521,-142.7424016,226.6910684,356.5022863,274.7164046,-227.2108517
2/15/2011,-178886.1324,-610633.4612,5760,0.0019,gz01,179.6940194,-152.0249402,235.3752813,354.6225058,273.581056,-225.6328897
2/16/2011,-178885.1851,-610634.233,5760,0.0018,gz01,346.0105335,-281.883961,446.2979462,354.6225058,273.581056,-225.6328897
2/17/2011,-178884.6556,-610634.6836,5760,0.0018,gz01,193.3886918,-164.5882601,253.9458239,354.6225058,273.581056,-225.6328897
2/18/2011,-178883.7343,-610635.444,5760,0.0019,gz01,336.5173622,-277.7432268,436.3315656,354.6225058,273.581056,-225.6328897
2/19/2011,-178882.7983,-610636.2214,5760,0.0019,gz01,341.8690361,-283.9180905,444.391629,354.6225058,273.581056,-225.6328897
2/20/2011,-178882.0392,-610636.8489,5760,0.002,gz01,277.2406202,-229.214133,359.7241725,354.6225058,273.581056,-225.6328897
2/21/2011,-178881.3097,-610637.4486,5760,0.0019,gz01,266.4778746,-219.0378608,344.9464337,354.6225058,273.581056,-225.6328897
2/22/2011,-178880.7884,-610637.8706,5760,0.0019,gz01,190.3969578,-154.122947,244.9589442,354.6225058,273.581056,-225.6328897
2/23/2011,-178879.9744,-610638.533,5760,0.0018,gz01,297.29206,-241.9482546,383.3034397,350.726668,271.197782,-222.3978098
2/24/2011,-178879.3548,-610639.0432,5760,0.0019,gz01,226.3387839,-186.3459625,293.1792333,346.437362,268.0390789,-219.6698465
2/25/2011,-178878.5632,-610639.696,5760,0.0019,gz01,289.1294239,-238.4459535,374.7696579,350.726668,271.197782,-222.3978098
2/26/2011,-178877.8128,-610640.3169,5760,0.0019,gz01,274.0641491,-226.7719918,355.7199658,354.6225058,273.581056,-225.6328897
2/27/2011,-178877.0439,-610640.9509,5760,0.0018,gz01,280.852558,-231.5606138,364.0034027,354.6225058,273.581056,-225.6328897
2/28/2011,-178876.2962,-610641.5655,5760,0.0018,gz01,273.0979629,-224.4937875,353.5250458,350.726668,271.197782,-222.3978098
3/1/2011,-178875.8089,-610641.9585,5760,0.002,gz01,177.9640865,-143.5442398,228.6398147,350.726668,271.197782,-222.3978098
3/2/2011,-178875.258,-610642.4068,5760,0.0019,gz01,201.2331731,-163.7646922,259.4487702,354.6225058,273.581056,-225.6328897
3/3/2011,-178874.4049,-610643.1153,5760,0.0019,gz01,311.6122096,-258.7488343,405.0347249,354.6225058,273.581056,-225.6328897
3/4/2011,-178873.6676,-610643.7184,5760,0.0019,gz01,269.297601,-220.3018321,347.9282903,357.7220691,275.6523847,-227.7870279
3/5/2011,-178872.7609,-610644.4639,5760,0.0019,gz01,331.1640165,-272.2959197,428.7361353,357.2219687,275.6523847,-226.6527455
3/6/2011,-178872.2928,-610644.8434,5760,0.0019,gz01,170.9595294,-138.6127863,220.0924016,357.2219687,275.6523847,-226.6527455
3/7/2011,-178871.4356,-610645.531,5760,0.0019,gz01,313.1038863,-251.1288488,401.3723238,357.2219687,275.8554144,-226.6527455
3/8/2011,-178870.81,-610646.0388,5760,0.0018,gz01,228.4946364,-185.4949031,294.3096294,357.2219687,275.8554144,-226.6527455
3/9/2011,-178870.1931,-610646.5406,5760,0.0018,gz01,225.3090449,-183.2702988,290.4344473,357.2219687,275.8554144,-226.6527455
3/10/2011,-178869.5273,-610647.0831,5760,0.002,gz01,243.1842407,-198.1383529,313.6835696,357.2219687,275.8554144,-226.6527455
3/11/2011,-178868.9093,-610647.6029,5760,0.0019,gz01,225.7296304,-189.8634527,294.9610088,357.2219687,275.8554144,-226.6527455
3/12/2011,-178868.0759,-610648.3034,5760,0.0019,gz01,304.3948462,-255.8762433,397.6542144,357.2219687,275.8554144,-226.6527455
3/13/2011,-178867.2786,-610648.9676,5760,0.0019,gz01,291.2215999,-242.5717942,379.0133185,359.0598808,277.8965773,-227.3693953
3/14/2011,-178866.5155,-610649.594,5760,0.0019,gz01,278.7086653,-228.8020641,360.5952088,356.1245087,275.3723213,-225.5136433
3/15/2011,-178865.9824,-610650.0249,5760,0.0019,gz01,194.7466263,-157.381306,250.3899438,353.7434891,273.9343965,-223.5115275
3/16/2011,-178865.5505,-610650.3816,5760,0.0019,gz01,157.7479105,-130.3051672,204.6065489,353.7434891,273.9343965,-223.5115275
3/17/2011,-178864.6471,-610651.1208,5760,0.0019,gz01,329.971499,-269.9620715,426.334036,353.7434891,273.9343965,-223.5115275
3/18/2011,-178863.8724,-610651.7499,5760,0.0019,gz01,282.9527064,-229.7821756,364.5025134,353.7434891,273.9343965,-223.5115275
3/19/2011,-178862.9604,-610652.4985,5760,0.0019,gz01,333.1162193,-273.4310604,430.9651498,353.7434891,273.9343965,-223.5115275
3/20/2011,-178862.1988,-610653.1187,5760,0.002,gz01,278.1464751,-226.5334991,358.7239716,347.1052794,269.7048669,-218.4945311
3/21/2011,-178861.4387,-610653.7435,5760,0.0019,gz01,277.6466796,-228.2052916,359.3957899,347.1052794,269.7048669,-218.4945311
3/22/2011,-178860.6729,-610654.3725,5760,0.002,gz01,279.6940578,-229.7505131,361.9586499,333.9369511,261.0797989,-208.2046553
3/23/2011,-178860.0795,-610654.8754,5760,0.002,gz01,216.7347949,-183.685319,284.1025655,347.1052794,269.7048669,-218.4945311
3/24/2011,-178859.4736,-610655.3757,5760,0.002,gz01,221.3149937,-182.7347838,287.0057972,347.1052794,269.7048669,-218.4945311
3/25/2011,-178858.6704,-610656.0354,5760,0.0019,gz01,293.3640311,-240.963844,379.6393405,347.1052794,269.7048669,-218.4945311
3/26/2011,-178858.038,-610656.5587,5760,0.0019,gz01,231.0011293,-191.1420829,299.82798,347.1052794,269.7048669,-218.4945311
3/27/2011,-178857.2493,-610657.2138,5760,0.0019,gz01,288.0582249,-239.2463027,374.4547159,347.1052794,269.7048669,-218.4945311
3/28/2011,-178856.4846,-610657.8437,5760,0.002,gz01,279.2999046,-230.075256,361.8605535,347.1052794,269.7048669,-218.4945311
3/29/2011,-178855.7448,-610658.4473,5760,0.002,gz01,270.2221133,-220.489556,348.7630066,347.1052794,269.7048669,-218.4945311
3/30/2011,-178855.0078,-610659.0401,5760,0.002,gz01,269.1876206,-216.4995063,345.4475522,347.1052794,269.7048669,-218.4945311
3/31/2011,-178854.3555,-610659.5748,5760,0.0021,gz01,238.255335,-195.2958563,308.0682979,353.7434891,273.9343965,-223.163488
4/1/2011,-178853.6629,-610660.1221,5760,0.0021,gz01,252.9719772,-199.9098044,322.42635,347.1052794,269.7048669,-218.4945311
4/2/2011,-178852.8954,-610660.7462,5760,0.0022,gz01,280.3434095,-227.9442997,361.318462,347.1052794,269.7048669,-218.4381409
4/3/2011,-178852.4055,-610661.1513,5760,0.002,gz01,178.9264943,-147.9852294,232.1945703,347.1052794,269.7048669,-218.4381409
4/4/2011,-178851.7591,-610661.6662,5760,0.0019,gz01,236.0996883,-188.0598995,301.8436493,342.0020291,266.1906346,-214.7269938
4/5/2011,-178851.1172,-610662.1892,5760,0.0019,gz01,234.4388926,-191.0285413,302.412794,330.491428,258.0828129,-208.3231193
4/6/2011,-178850.4696,-610662.7341,5760,0.0022,gz01,236.5486863,-199.0179504,309.133346,330.491428,258.0828129,-208.3231193
4/7/2011,-178849.6272,-610663.4241,5760,0.0019,gz01,307.6816432,-252.0257601,397.7247507,342.0020291,266.1906346,-214.7269938
4/8/2011,-178849,-610663.9477,5760,0.002,gz01,229.066847,-191.2428894,298.4048644,347.1052794,269.7048669,-218.4381409
4/9/2011,-178848.3382,-610664.5054,5760,0.0019,gz01,241.7302379,-203.6917572,316.1073233,342.0020291,266.1906346,-214.7269938
4/10/2011,-178847.6822,-610665.0544,5760,0.002,gz01,239.6050224,-200.517972,312.4388322,347.1052794,269.7048669,-218.4381409
4/11/2011,-178846.8533,-610665.7421,5760,0.0019,gz01,302.7628554,-251.198743,393.4032982,347.1052794,269.7048669,-218.4381409
4/12/2011,-178846.0361,-610666.4113,5760,0.002,gz01,298.4747477,-244.3973386,385.7683685,344.1857536,267.9757789,-215.9923176
4/13/2011,-178845.2685,-610667.0425,5760,0.0019,gz01,280.3858383,-230.5814386,363.0206856,340.7402306,264.9787929,-214.2198051
4/14/2011,-178844.6491,-610667.5413,5760,0.0019,gz01,226.2061492,-182.1744637,290.4423474,340.7402306,264.9787929,-214.2198051
4/15/2011,-178843.8817,-610668.1596,5760,0.0019,gz01,280.3011602,-225.83742,359.9601098,340.7402306,264.9787929,-214.2198051
4/16/2011,-178843.1611,-610668.7427,5760,0.002,gz01,263.1936486,-212.9544813,338.556506,346.8786094,269.871946,-217.9309522
4/17/2011,-178842.4138,-610669.346,5760,0.0019,gz01,272.9799548,-220.3767756,350.8332637,340.7402306,264.9787929,-214.2198051
4/18/2011,-178841.6135,-610669.9984,5760,0.002,gz01,292.2889874,-238.2932248,377.1160473,340.7402306,264.9787929,-214.2198051
4/19/2011,-178841.0025,-610670.513,5760,0.0019,gz01,223.1767543,-187.9625076,291.7837691,340.7402306,264.9787929,-214.2198051
4/20/2011,-178840.3691,-610671.0473,5760,0.002,gz01,231.3298045,-195.1453032,302.6469359,346.8786094,269.871946,-217.9309522
4/21/2011,-178839.5854,-610671.7033,5760,0.0019,gz01,286.2527563,-239.6098895,373.3008702,352.9593821,273.7104589,-222.8470209
4/22/2011,-178838.8105,-610672.3468,5760,0.0019,gz01,283.0342754,-235.0310338,367.8967082,346.8786094,269.871946,-217.9309522
4/23/2011,-178838.0528,-610672.9739,5760,0.0019,gz01,276.7759816,-229.0500881,359.2615855,352.9593821,273.7104589,-222.8470209
4/24/2011,-178837.4287,-610673.4882,5760,0.002,gz01,227.9428549,-187.8446685,295.3702162,352.9593821,273.7104589,-222.8470209
4/25/2011,-178836.6431,-610674.1466,5760,0.002,gz01,286.9382322,-240.4841618,374.3877418,352.9593821,273.7104589,-222.8470209
4/26/2011,-178835.8917,-610674.7635,5760,0.002,gz01,274.440963,-225.3172662,355.0855004,346.8786094,269.871946,-217.9309522
4/27/2011,-178835.1613,-610675.3535,5760,0.002,gz01,266.7639373,-215.4851288,342.9239551,346.8786094,269.871946,-217.9309522
4/28/2011,-178834.6957,-610675.7377,5760,0.0021,gz01,170.0920839,-140.3539019,220.5233202,340.7402306,264.9787929,-214.2198051
4/29/2011,-178833.7587,-610676.4778,5760,0.0021,gz01,342.2216373,-270.3084691,436.0989767,346.8786094,269.871946,-217.9309522
4/30/2011,-178833.2683,-610676.8878,5760,0.0021,gz01,179.1120497,-149.7638073,233.4744618,346.8786094,269.871946,-217.9309522
5/1/2011,-178832.3617,-610677.6187,5760,0.0021,gz01,331.1297423,-266.9408995,425.3285202,346.8786094,269.871946,-217.9309522
5/2/2011,-178831.8194,-610678.0711,5760,0.0021,gz01,198.0902249,-165.2481725,257.9664624,349.0047277,270.6024501,-220.4011975
5/3/2011,-178831.1924,-610678.5878,5760,0.002,gz01,229.0106531,-188.7225466,296.7525549,331.6980564,255.0225154,-212.0458641
5/4/2011,-178830.537,-610679.1354,5760,0.002,gz01,239.3768354,-199.9987802,311.9307317,332.9231081,255.0787066,-213.8538298
5/5/2011,-178829.7275,-610679.811,5760,0.0019,gz01,295.6882118,-246.7829697,385.1406921,349.0047277,270.6024501,-220.4011975
5/6/2011,-178828.945,-610680.4565,5760,0.002,gz01,285.7903792,-235.7687891,370.4903005,349.0047277,269.9073991,-220.4011975
5/7/2011,-178828.3291,-610680.9886,5760,0.0021,gz01,224.9639098,-194.3431584,297.2844159,332.9231081,255.0787066,-213.8538298
5/8/2011,-178827.5229,-610681.6653,5760,0.002,gz01,294.4592014,-247.1477658,384.43236,332.9231081,255.0787066,-213.8538298
5/9/2011,-178826.8865,-610682.199,5760,0.002,gz01,232.4436879,-194.965877,303.3838513,347.184959,269.576845,-218.7809445
5/10/2011,-178826.222,-610682.7409,5760,0.002,gz01,242.7163163,-197.8999488,313.1702412,332.9231081,255.0787066,-213.8538298
5/11/2011,-178825.5756,-610683.274,5760,0.002,gz01,236.111378,-194.717975,306.0452133,332.9231081,255.0787066,-213.8538298
5/12/2011,-178824.7532,-610683.9402,5760,0.002,gz01,300.3629069,-243.3362106,386.5622683,337.184112,257.8916144,-217.1496454
5/13/2011,-178824.1839,-610684.4061,5760,0.002,gz01,207.941149,-170.1564783,268.687083,337.184112,257.8916144,-217.1496454
5/14/2011,-178823.4053,-610685.0388,5760,0.002,gz01,284.4025288,-231.1257036,366.4749504,321.6972094,243.3372848,-210.4145651
5/15/2011,-178822.6462,-610685.6602,5760,0.0021,gz01,277.2342304,-226.9595815,358.2868546,321.6972094,243.3372848,-210.4145651
5/16/2011,-178822.0491,-610686.1572,5760,0.002,gz01,218.0910823,-181.5102123,283.7422727,321.6972094,243.3372848,-210.4145651
5/17/2011,-178821.1077,-610686.9261,5760,0.002,gz01,343.8448251,-280.8523681,443.9676975,321.6972094,243.3372848,-210.4145651
5/18/2011,-178820.4417,-610687.4972,5760,0.002,gz01,243.2810936,-208.6065994,320.4721577,337.184112,257.8916144,-217.1496454
5/19/2011,-178819.7753,-610688.0783,5760,0.002,gz01,243.393476,-212.2225308,322.9222611,337.184112,257.8916144,-217.1496454
5/20/2011,-178819.0189,-610688.7109,5760,0.0019,gz01,276.2726291,-231.0655544,360.1636517,337.184112,257.8916144,-217.1496454
5/21/2011,-178818.2713,-610689.3327,5760,0.0018,gz01,273.0508609,-227.1260741,355.1661951,337.184112,257.8916144,-217.1496454
5/22/2011,-178817.6579,-610689.8449,5760,0.0018,gz01,224.0409068,-187.067648,291.8709181,337.184112,257.8916144,-217.1496454
5/23/2011,-178816.8803,-610690.4955,5760,0.0019,gz01,284.0217657,-237.6209731,370.3135026,337.184112,257.8916144,-217.1496454
5/24/2011,-178816.1346,-610691.1035,5760,0.0019,gz01,272.3897528,-222.0767601,351.4459628,337.184112,257.8916144,-217.1496454
5/25/2011,-178815.5027,-610691.6107,5760,0.0019,gz01,230.7724136,-185.2531794,295.9301393,337.184112,257.8916144,-217.1496454
5/26/2011,-178814.7283,-610692.2482,5760,0.0019,gz01,282.8568687,-232.8567113,366.3744754,353.306079,272.7203068,-223.6621835
5/27/2011,-178813.9716,-610692.8649,5760,0.0019,gz01,276.3982272,-225.247607,356.5563973,337.184112,257.8916144,-217.1496454
5/28/2011,-178813.4954,-610693.2489,5760,0.002,gz01,173.9142486,-140.2619772,223.4269189,353.306079,272.7203068,-223.6621835
5/29/2011,-178812.8557,-610693.7709,5760,0.002,gz01,233.6602749,-190.6686476,301.5819246,353.306079,272.7203068,-223.6621835
5/30/2011,-178812.1992,-610694.3134,5760,0.002,gz01,239.7964117,-198.1173602,311.0511332,337.184112,257.8916144,-217.1496454
5/31/2011,-178811.3763,-610694.9911,5760,0.002,gz01,300.5511623,-247.5540691,389.3764481,353.306079,272.7203068,-223.6621835
6/1/2011,-178810.7226,-610695.5375,5760,0.002,gz01,238.7802345,-199.5770586,311.2025108,342.6329733,263.9330207,-218.4716703
6/2/2011,-178809.906,-610696.2162,5760,0.002,gz01,298.2376769,-247.8682634,387.7942598,342.6329733,263.9330207,-218.4716703
6/3/2011,-178809.2685,-610696.751,5760,0.0019,gz01,232.8453214,-195.359142,303.9443009,353.306079,272.7203068,-223.6621835
6/4/2011,-178808.463,-610697.4257,5760,0.0019,gz01,294.2258752,-246.4191166,383.7854175,350.4376298,271.473646,-221.6044818
6/5/2011,-178807.6944,-610698.0691,5760,0.002,gz01,280.7386284,-235.0071679,366.1182137,344.6875478,267.6034305,-217.9993921
6/6/2011,-178807.068,-610698.591,5760,0.0019,gz01,228.7782483,-190.6418295,297.7982438,344.6875478,267.6034305,-217.9993921
6/7/2011,-178806.2749,-610699.244,5760,0.0019,gz01,289.6971467,-238.4987644,375.2413856,336.8828912,260.0628052,-214.1149224
6/8/2011,-178805.6629,-610699.7473,5760,0.0018,gz01,223.538646,-183.8088227,289.4049232,336.8828912,260.0628052,-214.1149224
6/9/2011,-178805.0241,-610700.2649,5760,0.0019,gz01,233.2907296,-189.0700471,300.2866085,336.8828912,260.0628052,-214.1149224
6/10/2011,-178804.1958,-610700.9346,5760,0.0019,gz01,302.5377305,-244.61101,389.0547835,336.8828912,260.0628052,-214.1149224
6/11/2011,-178803.669,-610701.3682,5760,0.0019,gz01,192.4230341,-158.3780764,249.2192591,336.8828912,260.0628052,-214.1149224
6/12/2011,-178802.7829,-610702.0902,5760,0.0019,gz01,323.6597364,-263.6819604,417.4731143,336.8828912,260.0628052,-214.1149224
6/13/2011,-178801.9588,-610702.7713,5760,0.0019,gz01,300.9859794,-248.8032195,390.5068525,344.6875478,267.6034305,-217.9993921
6/14/2011,-178801.4155,-610703.2332,5760,0.0019,gz01,198.4543086,-168.6907556,260.4624419,344.6875478,267.6034305,-217.9993921
6/15/2011,-178800.4815,-610703.9981,5760,0.0019,gz01,341.1435865,-279.3987626,440.9564777,344.6875478,267.6034305,-217.9993921
6/16/2011,-178799.782,-610704.5864,5760,0.0019,gz01,255.4762887,-214.8665806,333.8199837,344.6875478,267.6034305,-217.9993921
6/17/2011,-178799.1707,-610705.1186,5760,0.002,gz01,223.2984198,-194.3984402,296.0623884,344.6875478,267.6034305,-217.9993921
6/18/2011,-178798.4088,-610705.7506,5760,0.0019,gz01,278.2758976,-230.8175245,361.5441948,344.6875478,267.6034305,-217.9993921
6/19/2011,-178797.668,-610706.356,5760,0.0019,gz01,270.5575393,-221.1322035,349.4292968,344.6875478,267.6034305,-217.9993921
6/20/2011,-178796.9435,-610706.9402,5760,0.0019,gz01,264.6493218,-213.3632642,339.9457987,344.6875478,267.6034305,-217.9993921
6/21/2011,-178796.338,-610707.4362,5760,0.0019,gz01,221.1575907,-181.1650512,285.8871381,344.6875478,267.6034305,-217.9993921
6/22/2011,-178795.6967,-610707.9522,5760,0.0019,gz01,234.2138591,-188.4815906,300.6350641,344.6875478,267.6034305,-217.9993921
6/23/2011,-178794.8625,-610708.6273,5760,0.002,gz01,304.7218331,-246.572528,391.9864885,344.6875478,267.6034305,-217.9993921
6/24/2011,-178794.3707,-610709.0353,5760,0.0019,gz01,179.5969305,-149.010102,233.3646673,344.6875478,267.6034305,-217.9993921
6/25/2011,-178793.4591,-610709.7751,5760,0.0019,gz01,332.9807502,-270.2434795,428.8446318,344.6875478,267.6034305,-217.9993921
6/26/2011,-178792.6976,-610710.3919,5760,0.002,gz01,278.1371559,-225.2672805,357.9184616,344.6875478,267.6034305,-217.9993921
6/27/2011,-178792.2194,-610710.7978,5760,0.002,gz01,174.666489,-148.2694234,229.1117725,336.8828912,260.0628052,-214.1149224
6/28/2011,-178791.272,-610711.5633,5760,0.0019,gz01,346.0199786,-279.5962933,444.8639262,336.8828912,260.0628052,-214.1149224
6/29/2011,-178790.7481,-610712.0106,5760,0.0019,gz01,191.3773323,-163.3487311,251.610992,344.6875478,267.6034305,-217.9993921
6/30/2011,-178789.9718,-610712.6517,5760,0.0019,gz01,283.5288926,-234.1926557,367.7428897,336.8828912,260.0628052,-214.1149224
7/1/2011,-178789.3381,-610713.1794,5760,0.0021,gz01,231.4622406,-192.7248022,301.1936557,344.6875478,267.6034305,-217.2477339
7/2/2011,-178788.5459,-610713.8508,5760,0.0019,gz01,289.3580842,-245.227942,379.2951943,344.6875478,267.6034305,-217.2477339
7/3/2011,-178787.9244,-610714.3746,5760,0.0019,gz01,226.9965844,-191.3185949,296.8674015,344.6875478,267.6034305,-217.2477339
7/4/2011,-178787.1401,-610715.0164,5760,0.0019,gz01,286.4549845,-234.4351665,370.1571362,344.2377217,267.5535706,-216.5969191
7/5/2011,-178786.396,-610715.6268,5760,0.002,gz01,271.8088304,-222.9239821,351.5325619,332.5546139,256.1560466,-212.053848
7/6/2011,-178785.8018,-610716.1176,5760,0.0019,gz01,217.0257349,-179.283972,281.5011763,332.5546139,256.1560466,-212.053848
7/7/2011,-178785.048,-610716.7239,5760,0.0019,gz01,275.3085786,-221.4330189,353.3092064,350.0311033,271.1333249,-220.6317964
7/8/2011,-178784.4416,-610717.2094,5760,0.0019,gz01,221.4844807,-177.3498106,283.7398994,350.0311033,271.1333249,-220.6317964
7/9/2011,-178783.8426,-610717.6945,5760,0.0019,gz01,218.7831189,-177.1658949,281.5205275,350.0311033,271.1333249,-220.6317964
7/10/2011,-178782.9032,-610718.4591,5760,0.0019,gz01,343.1452267,-279.2830276,442.4337873,350.0311033,271.1333249,-220.6317964
7/11/2011,-178782.3651,-610718.9155,5760,0.0019,gz01,196.5079943,-166.6829727,257.6792681,350.0311033,271.1333249,-220.6317964
7/12/2011,-178781.703,-610719.4748,5760,0.0019,gz01,241.8542738,-204.277122,316.579583,350.0311033,271.1333249,-220.6317964
7/13/2011,-178780.7428,-610720.26,5760,0.0019,gz01,350.7234714,-286.8239004,453.072735,332.6969326,257.0069255,-212.053848
7/14/2011,-178779.9749,-610720.9095,5760,0.0019,gz01,280.4481335,-237.2172501,367.3189068,334.1962193,258.5078119,-212.053848
7/15/2011,-178779.4013,-610721.3946,5760,0.0019,gz01,209.5088814,-177.1851242,274.387572,334.1962193,258.5078119,-212.053848
7/16/2011,-178778.6265,-610722.0335,5760,0.0019,gz01,283.0074175,-233.3691245,366.8165027,350.0311033,271.1333249,-220.6317964
7/17/2011,-178778.0121,-610722.5479,5760,0.0019,gz01,224.4216809,-187.8799081,292.6840459,334.1962193,258.5078119,-212.053848
7/18/2011,-178777.2542,-610723.1642,5760,0.0019,gz01,276.8051537,-225.0997456,356.7786269,350.0311033,271.1333249,-220.6317964
7/19/2011,-178776.5137,-610723.7661,5760,0.0018,gz01,270.4578193,-219.8305739,348.5296447,334.1962193,258.5078119,-212.053848
7/20/2011,-178775.9168,-610724.2507,5760,0.0019,gz01,218.0200093,-177.0198756,280.8358254,327.1223249,253.3922609,-207.130562
7/21/2011,-178775.2929,-610724.7504,5760,0.0018,gz01,227.8757684,-182.5196119,291.9602277,341.4557503,265.3422683,-214.907288
7/22/2011,-178774.4749,-610725.4094,5760,0.0019,gz01,298.7922,-240.6986603,383.6829731,327.1223249,253.3922609,-207.130562
7/23/2011,-178773.7098,-610726.0348,5760,0.0018,gz01,279.4647674,-228.4063996,360.9294108,341.4557503,265.3422683,-214.907288
7/24/2011,-178773.2381,-610726.4222,5760,0.0018,gz01,172.2725887,-141.5074206,222.9398908,352.6541358,273.6314865,-222.4651598
7/25/2011,-178772.28,-610727.1866,5760,0.0018,gz01,349.9436581,-279.1850091,447.665984,341.4557503,265.3422683,-214.907288
7/26/2011,-178771.4981,-610727.8333,5760,0.0019,gz01,285.6040069,-236.2134763,370.6298087,352.6541358,273.6314865,-222.4651598
7/27/2011,-178770.9896,-610728.2604,5760,0.002,gz01,185.7286517,-155.9857313,242.542121,358.8540189,277.8306472,-226.7530726
7/28/2011,-178770.3227,-610728.8153,5760,0.002,gz01,243.5560317,-202.6903886,316.8642204,352.6541358,273.6314865,-222.4651598
7/29/2011,-178769.6477,-610729.3732,5760,0.002,gz01,246.5578045,-203.7681427,319.8627939,352.6541358,273.6314865,-222.4651598
